id,name,text,trans
4901700050010,めぐる,プロデューサー、選んだオーナメントつけました！\nどうどう？,制作人，我把选好的装饰品挂上去了！\n怎么样怎么样？
0000000000000,プロデューサー,どれどれ……お、トナカイにしたのか\nマフラーがワンポイントになってて可愛いな,让我看看……哦，选了驯鹿啊\n戴着的围巾很有亮点，很可爱呢
4901700050020,めぐる,ほんと？　やったー！\nわたしチョイスのマフラーです！,真的？太棒了！\n这是我选的围巾！
4901700050030,めぐる,実はね、ちょっと期待してトナカイにしたんだ\nコラボできるかもって思って！,其实呢，我心里带有点小期待所以才选的驯鹿\n想着没准可以做个联动！
0000000000000,プロデューサー,コラボ……？,联动……？
4901700050040,めぐる,そう！　ソリの飾りの人がいたら、\n『ソリを引くトナカイ』にできるかもだし──,是的！如果有人选的装饰品是雪橇的话，\n就可以联动成『拉雪橇的驯鹿』了──
4901700050050,めぐる,サンタさんの飾りの人がいたら、\n『トナカイの手綱を引くサンタさん』ができそうだなって！,如果有人选的装饰品是圣诞老人，\n就可以联动成『牵着驯鹿缰绳的圣诞老人』了！
0000000000000,プロデューサー,なるほど、それは面白いな,原来如此，真是有趣呢
4901700050060,めぐる,でしょでしょ？,对吧对吧？
4901700050070,めぐる,むしろ、自分で飾っちゃおうかなぁ！\nソリとサンタさん！,不如，我自己来装饰雪橇和圣诞老人吧！
info,special_communications/490170005.json,,
译者,勇敢浪漫天真,,
