id,name,text,trans
0000000000000,プロデューサー,……\nにちか,……\n日花
5024001000220010,にちか,あははっ……,啊哈哈……
0000000000000,プロデューサー,──あっ、にちか\nその……気にすることはない────,——啊，日花\n就……不用在意————
5024001000220020,にちか,──────…………,
5024001000220030,にちか,…………\nじゃ、何を気にしてたらいいですかね,…………\n那我要在意什么好呢
0000000000000,プロデューサー,……,
5024001000220040,にちか,いい結果を出して、しがみついてく以外に……\n何かやることってありますかね,除了拿出成果，并以此前进之外……\n难道还有什么是我能做的吗
0000000000000,プロデューサー,──────\nあるよ、にちか……にちかのために、笑ってほしい,————\n日花，有的……我希望日花能为了自己而笑
0000000000000,プロデューサー,けど……\n──────,但是……\n————
info,produce_communication_auditions/502400100022.json,,
译者,告,,
